"STATISTIC","Statistic Label","TLIST(M1)","Month","C02583V03135","NACE Group","UNIT","VALUE"
"RSM07","Turnover generated by Online Sales","202307","2023 July","X1410","Other retail sales (4753,4763 to 4765,4776 to 4778)","%","6.8"
"RSM07","Turnover generated by Online Sales","202307","2023 July","X1411","Online or Mail Order","%","83.1"
"RSM07","Turnover generated by Online Sales","202307","2023 July","X1420","Retail sale of books, newspapers and stationery (4761,4762)","%",""
"RSM07","Turnover generated by Online Sales","202307","2023 July","X1430","Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)","%",""
"RSM07","Turnover generated by Online Sales","202308","2023 August","45","Motor trades (45)","%","1.4"
"RSM07","Turnover generated by Online Sales","202308","2023 August","4711","Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)","%","2.2"
"RSM07","Turnover generated by Online Sales","202308","2023 August","4719","Department stores (4719)","%","6.5"
"RSM07","Turnover generated by Online Sales","202308","2023 August","4730","Retail sale of automotive fuel (4730)","%",""
"RSM07","Turnover generated by Online Sales","202308","2023 August","4752","Retail sale of hardware, paints and glass (4752)","%",""
"RSM07","Turnover generated by Online Sales","202308","2023 August","4759","Retail sale of furniture and lighting (4759)","%",""
"RSM07","Turnover generated by Online Sales","202308","2023 August","5630","Bars (5630)","%",""
"RSM07","Turnover generated by Online Sales","202308","2023 August","V3970","All retail businesses","%","4.5"
"RSM07","Turnover generated by Online Sales","202308","2023 August","X1320","All retail businesses, excluding motor trades","%","5.8"
"RSM07","Turnover generated by Online Sales","202308","2023 August","X1330","All retail businesses, excluding motor trades, automotive fuel and bars","%","6.4"
"RSM07","Turnover generated by Online Sales","202308","2023 August","X1340","Retail sale of food (4711,4721 to 4729)","%","2.7"
"RSM07","Turnover generated by Online Sales","202308","2023 August","X1350","Retail sale of non food products, excluding motor trades, automotive fuel and bars","%","9.5"
"RSM07","Turnover generated by Online Sales","202308","2023 August","X1360","Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)","%","6.5"
"RSM07","Turnover generated by Online Sales","202308","2023 August","X1370","Retail sale of household equipment (4741 to 4743,4752,4754,4759)","%","10.6"
"RSM07","Turnover generated by Online Sales","202308","2023 August","X1380","Retail sale of electrical goods (4741 to 4743,4754)","%","14.5"
"RSM07","Turnover generated by Online Sales","202308","2023 August","X1390","Retail sale of textiles, clothing and footwear (4751,4771,4772)","%","7.7"
"RSM07","Turnover generated by Online Sales","202308","2023 August","X1400","Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)","%","15.7"
"RSM07","Turnover generated by Online Sales","202308","2023 August","X1410","Other retail sales (4753,4763 to 4765,4776 to 4778)","%","6.2"
"RSM07","Turnover generated by Online Sales","202308","2023 August","X1411","Online or Mail Order","%","78.9"
"RSM07","Turnover generated by Online Sales","202308","2023 August","X1420","Retail sale of books, newspapers and stationery (4761,4762)","%",""
"RSM07","Turnover generated by Online Sales","202308","2023 August","X1430","Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)","%",""
"RSM07","Turnover generated by Online Sales","202309","2023 September","45","Motor trades (45)","%","1.2"
"RSM07","Turnover generated by Online Sales","202309","2023 September","4711","Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)","%","2.5"
"RSM07","Turnover generated by Online Sales","202309","2023 September","4719","Department stores (4719)","%","8.4"
"RSM07","Turnover generated by Online Sales","202309","2023 September","4730","Retail sale of automotive fuel (4730)","%",""
"RSM07","Turnover generated by Online Sales","202309","2023 September","4752","Retail sale of hardware, paints and glass (4752)","%",""
"RSM07","Turnover generated by Online Sales","202309","2023 September","4759","Retail sale of furniture and lighting (4759)","%",""
"RSM07","Turnover generated by Online Sales","202309","2023 September","5630","Bars (5630)","%",""
"RSM07","Turnover generated by Online Sales","202309","2023 September","V3970","All retail businesses","%","4.9"
"RSM07","Turnover generated by Online Sales","202309","2023 September","X1320","All retail businesses, excluding motor trades","%","6.4"
"RSM07","Turnover generated by Online Sales","202309","2023 September","X1330","All retail businesses, excluding motor trades, automotive fuel and bars","%","7.2"
"RSM07","Turnover generated by Online Sales","202309","2023 September","X1340","Retail sale of food (4711,4721 to 4729)","%","2.9"
"RSM07","Turnover generated by Online Sales","202309","2023 September","X1350","Retail sale of non food products, excluding motor trades, automotive fuel and bars","%","10.7"
"RSM07","Turnover generated by Online Sales","202309","2023 September","X1360","Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)","%","6"
"RSM07","Turnover generated by Online Sales","202309","2023 September","X1370","Retail sale of household equipment (4741 to 4743,4752,4754,4759)","%","13.4"
"RSM07","Turnover generated by Online Sales","202309","2023 September","X1380","Retail sale of electrical goods (4741 to 4743,4754)","%","18.6"
"RSM07","Turnover generated by Online Sales","202309","2023 September","X1390","Retail sale of textiles, clothing and footwear (4751,4771,4772)","%","8.7"
"RSM07","Turnover generated by Online Sales","202309","2023 September","X1400","Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)","%","15.7"
"RSM07","Turnover generated by Online Sales","202309","2023 September","X1410","Other retail sales (4753,4763 to 4765,4776 to 4778)","%","6.4"
"RSM07","Turnover generated by Online Sales","202309","2023 September","X1411","Online or Mail Order","%","76.6"
"RSM07","Turnover generated by Online Sales","202309","2023 September","X1420","Retail sale of books, newspapers and stationery (4761,4762)","%",""
"RSM07","Turnover generated by Online Sales","202309","2023 September","X1430","Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)","%",""
"RSM07","Turnover generated by Online Sales","202310","2023 October","45","Motor trades (45)","%","1.6"
"RSM07","Turnover generated by Online Sales","202310","2023 October","4711","Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)","%","2.4"
"RSM07","Turnover generated by Online Sales","202310","2023 October","4719","Department stores (4719)","%","7.7"
"RSM07","Turnover generated by Online Sales","202310","2023 October","4730","Retail sale of automotive fuel (4730)","%",""
"RSM07","Turnover generated by Online Sales","202310","2023 October","4752","Retail sale of hardware, paints and glass (4752)","%",""
"RSM07","Turnover generated by Online Sales","202310","2023 October","4759","Retail sale of furniture and lighting (4759)","%",""
"RSM07","Turnover generated by Online Sales","202310","2023 October","5630","Bars (5630)","%",""
"RSM07","Turnover generated by Online Sales","202310","2023 October","V3970","All retail businesses","%","5.1"
"RSM07","Turnover generated by Online Sales","202310","2023 October","X1320","All retail businesses, excluding motor trades","%","6.5"
"RSM07","Turnover generated by Online Sales","202310","2023 October","X1330","All retail businesses, excluding motor trades, automotive fuel and bars","%","7.3"
"RSM07","Turnover generated by Online Sales","202310","2023 October","X1340","Retail sale of food (4711,4721 to 4729)","%","2.9"
"RSM07","Turnover generated by Online Sales","202310","2023 October","X1350","Retail sale of non food products, excluding motor trades, automotive fuel and bars","%","10.9"
"RSM07","Turnover generated by Online Sales","202310","2023 October","X1360","Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)","%","6.5"
"RSM07","Turnover generated by Online Sales","202310","2023 October","X1370","Retail sale of household equipment (4741 to 4743,4752,4754,4759)","%","12.2"
"RSM07","Turnover generated by Online Sales","202310","2023 October","X1380","Retail sale of electrical goods (4741 to 4743,4754)","%","13.8"
"RSM07","Turnover generated by Online Sales","202310","2023 October","X1390","Retail sale of textiles, clothing and footwear (4751,4771,4772)","%","9.8"
"RSM07","Turnover generated by Online Sales","202310","2023 October","X1400","Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)","%","16.9"
"RSM07","Turnover generated by Online Sales","202310","2023 October","X1410","Other retail sales (4753,4763 to 4765,4776 to 4778)","%","7.8"
"RSM07","Turnover generated by Online Sales","202310","2023 October","X1411","Online or Mail Order","%","79.3"
"RSM07","Turnover generated by Online Sales","202310","2023 October","X1420","Retail sale of books, newspapers and stationery (4761,4762)","%",""
"RSM07","Turnover generated by Online Sales","202310","2023 October","X1430","Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)","%",""
"RSM07","Turnover generated by Online Sales","202311","2023 November","45","Motor trades (45)","%","1.5"
"RSM07","Turnover generated by Online Sales","202311","2023 November","4711","Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)","%","2.8"
"RSM07","Turnover generated by Online Sales","202311","2023 November","4719","Department stores (4719)","%","10"
"RSM07","Turnover generated by Online Sales","202311","2023 November","4730","Retail sale of automotive fuel (4730)","%",""
"RSM07","Turnover generated by Online Sales","202311","2023 November","4752","Retail sale of hardware, paints and glass (4752)","%",""
"RSM07","Turnover generated by Online Sales","202311","2023 November","4759","Retail sale of furniture and lighting (4759)","%",""
"RSM07","Turnover generated by Online Sales","202311","2023 November","5630","Bars (5630)","%",""
"RSM07","Turnover generated by Online Sales","202311","2023 November","V3970","All retail businesses","%","5.7"
"RSM07","Turnover generated by Online Sales","202311","2023 November","X1320","All retail businesses, excluding motor trades","%","7.4"
"RSM07","Turnover generated by Online Sales","202311","2023 November","X1330","All retail businesses, excluding motor trades, automotive fuel and bars","%","8.4"
"RSM07","Turnover generated by Online Sales","202311","2023 November","X1340","Retail sale of food (4711,4721 to 4729)","%","3.4"
"RSM07","Turnover generated by Online Sales","202311","2023 November","X1350","Retail sale of non food products, excluding motor trades, automotive fuel and bars","%","12.6"
"RSM07","Turnover generated by Online Sales","202311","2023 November","X1360","Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)","%","8.1"
"RSM07","Turnover generated by Online Sales","202311","2023 November","X1370","Retail sale of household equipment (4741 to 4743,4752,4754,4759)","%","13"
